LK[V]MF[SO]	oneg-vlight	4	6	Deshalb trifft die Chefin keine Entscheidungen .
LK[V]MF[SO]Q	oneg-vlight	3	5	Trifft die Chefin keine Entscheidungen ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Chefin keine Entscheidungen trifft .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Der Anwalt stellt keinen Antrag .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keinen Antrag stellt der Anwalt .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb stellt der Anwalt keinen Antrag .
LK[V]MF[SO]Q	oneg-vlight	3	5	Stellt der Anwalt keinen Antrag ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil der Anwalt keinen Antrag stellt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Schüler stellen keine Frage .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Frage stellen die Schüler .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb stellen die Schüler keine Frage .
LK[V]MF[SO]Q	oneg-vlight	3	5	Stellen die Schüler keine Frage ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Schüler keine Frage stellen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Der Sachbearbeiter erteilt keinen Auftrag .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keinen Auftrag erteilt der Sachbearbeiter .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb erteilt der Sachbearbeiter keinen Auftrag .
LK[V]MF[SO]Q	oneg-vlight	3	5	Erteilt der Sachbearbeiter keinen Auftrag ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil der Sachbearbeiter keinen Auftrag erteilt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Tiere spielen keine Rolle .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Rolle spielen die Tiere .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb spielen die Tiere keine Rolle .
LK[V]MF[SO]Q	oneg-vlight	3	5	Spielen die Tiere keine Rolle ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Tiere keine Rolle spielen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Kollegen nehmen keine Rücksicht .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Rücksicht nehmen die Kollegen .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb nehmen die Kollegen keine Rücksicht .
LK[V]MF[SO]Q	oneg-vlight	3	5	Nehmen die Kollegen keine Rücksicht ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Kollegen keine Rücksicht nehmen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Freundinnen nehmen keinen Abschied .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keinen Abschied nehmen die Freundinnen .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb nehmen die Freundinnen keinen Abschied .
LK[V]MF[SO]Q	oneg-vlight	3	5	Nehmen die Freundinnen keinen Abschied ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Freundinnen keinen Abschied nehmen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Der Kandidat hegt keine Hoffnungen .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Hoffnungen hegt der Kandidat .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb hegt der Kandidat keine Hoffnungen .
LK[V]MF[SO]Q	oneg-vlight	3	5	Hegt der Kandidat keine Hoffnungen ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil der Kandidat keine Hoffnungen hegt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Politiker nehmen keinen Einfluss .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keinen Einfluss nehmen die Politiker .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb nehmen die Politiker keinen Einfluss .
LK[V]MF[SO]Q	oneg-vlight	3	5	Nehmen die Politiker keinen Einfluss ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Politiker keinen Einfluss nehmen .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Die Gefangenen leisten keinen Widerstand .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keinen Widerstand leisten die Gefangenen .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb leisten die Gefangenen keinen Widerstand .
LK[V]MF[SO]Q	oneg-vlight	3	5	Leisten die Gefangenen keinen Widerstand ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil die Gefangenen keinen Widerstand leisten .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Der Autor übt keine Kritik .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Kritik übt der Autor .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb übt der Autor keine Kritik .
LK[V]MF[SO]Q	oneg-vlight	3	5	Übt der Autor keine Kritik ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil der Autor keine Kritik übt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Der Mountainbiker treibt keinen Sport .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keinen Sport treibt der Mountainbiker .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb treibt der Mountainbiker keinen Sport .
LK[V]MF[SO]Q	oneg-vlight	3	5	Treibt der Mountainbiker keinen Sport ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil der Mountainbiker keinen Sport treibt .
VF[S]LK[V]MF[O]	oneg-vlight	2	5	Der Pressesprecher bezieht keine Stellung .
VF[O]LK[V]MF[S]	oneg-vlight	5	2	Keine Stellung bezieht der Pressesprecher .
LK[V]MF[SO]	oneg-vlight	4	6	Deshalb bezieht der Pressesprecher keine Stellung .
LK[V]MF[SO]Q	oneg-vlight	3	5	Bezieht der Pressesprecher keine Stellung ?
MF[SO]VC[V]	oneg-vlight	3	5	Weil der Pressesprecher keine Stellung bezieht .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Der Mensch macht in dem Jahr einen Fehler .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Einen Fehler macht in dem Jahr der Mensch .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb macht in dem Jahr der Mensch einen Fehler .
LK[V]MF[SO]Q	pp-vlight	6	8	Macht in dem Jahr der Mensch einen Fehler ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr der Mensch einen Fehler macht .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Der Gauner begeht in dem Jahr ein Verbrechen .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Ein Verbrechen begeht in dem Jahr der Gauner .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb begeht in dem Jahr der Gauner ein Verbrechen .
LK[V]MF[SO]Q	pp-vlight	6	8	Begeht in dem Jahr der Gauner ein Verbrechen ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr der Gauner ein Verbrechen begeht .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Die Chefinnen treffen in dem Jahr eine Entscheidung .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Eine Entscheidung treffen in dem Jahr die Chefinnen .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb treffen in dem Jahr die Chefinnen eine Entscheidung .
LK[V]MF[SO]Q	pp-vlight	6	8	Treffen in dem Jahr die Chefinnen eine Entscheidung ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr die Chefinnen eine Entscheidung treffen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Der Anwalt stellt in dem Jahr einen Antrag .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Einen Antrag stellt in dem Jahr der Anwalt .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb stellt in dem Jahr der Anwalt einen Antrag .
LK[V]MF[SO]Q	pp-vlight	6	8	Stellt in dem Jahr der Anwalt einen Antrag ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr der Anwalt einen Antrag stellt .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Die Schüler stellen in dem Jahr eine Frage .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Eine Frage stellen in dem Jahr die Schüler .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb stellen in dem Jahr die Schüler eine Frage .
LK[V]MF[SO]Q	pp-vlight	6	8	Stellen in dem Jahr die Schüler eine Frage ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr die Schüler eine Frage stellen .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Der Sachbearbeiter erteilt in dem Jahr einen Auftrag .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Einen Auftrag erteilt in dem Jahr der Sachbearbeiter .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb erteilt in dem Jahr der Sachbearbeiter einen Auftrag .
LK[V]MF[SO]Q	pp-vlight	6	8	Erteilt in dem Jahr der Sachbearbeiter einen Auftrag ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr der Sachbearbeiter einen Auftrag erteilt .
VF[S]LK[V]MF[O]	pp-vlight	2	8	Die Tiere spielen in dem Jahr eine Rolle .
VF[O]LK[V]MF[S]	pp-vlight	8	2	Eine Rolle spielen in dem Jahr die Tiere .
LK[V]MF[SO]	pp-vlight	7	9	Deshalb spielen in dem Jahr die Tiere eine Rolle .
LK[V]MF[SO]Q	pp-vlight	6	8	Spielen in dem Jahr die Tiere eine Rolle ?
MF[SO]VC[V]	pp-vlight	6	8	Weil in dem Jahr die Tiere eine Rolle spielen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Kollegen nehmen in dem Jahr Rücksicht .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Rücksicht nehmen in dem Jahr die Kollegen .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb nehmen in dem Jahr die Kollegen Rücksicht .
LK[V]MF[SO]Q	pp-vlight	6	7	Nehmen in dem Jahr die Kollegen Rücksicht ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Kollegen Rücksicht nehmen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Freundinnen nehmen in dem Jahr Abschied .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Abschied nehmen in dem Jahr die Freundinnen .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb nehmen in dem Jahr die Freundinnen Abschied .
LK[V]MF[SO]Q	pp-vlight	6	7	Nehmen in dem Jahr die Freundinnen Abschied ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Freundinnen Abschied nehmen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Der Kandidat hegt in dem Jahr Hoffnungen .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Hoffnungen hegt in dem Jahr der Kandidat .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb hegt in dem Jahr der Kandidat Hoffnungen .
LK[V]MF[SO]Q	pp-vlight	6	7	Hegt in dem Jahr der Kandidat Hoffnungen ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr der Kandidat Hoffnungen hegt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Politiker nehmen in dem Jahr Einfluss .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Einfluss nehmen in dem Jahr die Politiker .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb nehmen in dem Jahr die Politiker Einfluss .
LK[V]MF[SO]Q	pp-vlight	6	7	Nehmen in dem Jahr die Politiker Einfluss ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Politiker Einfluss nehmen .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Die Gefangenen leisten in dem Jahr Widerstand .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Widerstand leisten in dem Jahr die Gefangenen .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb leisten in dem Jahr die Gefangenen Widerstand .
LK[V]MF[SO]Q	pp-vlight	6	7	Leisten in dem Jahr die Gefangenen Widerstand ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr die Gefangenen Widerstand leisten .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Der Autor übt in dem Jahr Kritik .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Kritik übt in dem Jahr der Autor .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb übt in dem Jahr der Autor Kritik .
LK[V]MF[SO]Q	pp-vlight	6	7	Übt in dem Jahr der Autor Kritik ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr der Autor Kritik übt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Der Mountainbiker treibt in dem Jahr Sport .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Sport treibt in dem Jahr der Mountainbiker .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb treibt in dem Jahr der Mountainbiker Sport .
LK[V]MF[SO]Q	pp-vlight	6	7	Treibt in dem Jahr der Mountainbiker Sport ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr der Mountainbiker Sport treibt .
VF[S]LK[V]MF[O]	pp-vlight	2	7	Der Pressesprecher bezieht in dem Jahr Stellung .
VF[O]LK[V]MF[S]	pp-vlight	7	1	Stellung bezieht in dem Jahr der Pressesprecher .
LK[V]MF[SO]	pp-vlight	7	8	Deshalb bezieht in dem Jahr der Pressesprecher Stellung .
LK[V]MF[SO]Q	pp-vlight	6	7	Bezieht in dem Jahr der Pressesprecher Stellung ?
MF[SO]VC[V]	pp-vlight	6	7	Weil in dem Jahr der Pressesprecher Stellung bezieht .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Das Programm macht einen Fehler .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Einen Fehler macht das Programm .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb macht das Programm einen Fehler .
LK[V]MF[SO]Q	sinan-vlight	3	5	Macht das Programm einen Fehler ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil das Programm einen Fehler macht .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Software begeht Verbrechen .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Verbrechen begeht die Software .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb begeht die Software Verbrechen .
LK[V]MF[SO]Q	sinan-vlight	3	4	Begeht die Software Verbrechen ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Software Verbrechen begeht .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Das System trifft Entscheidungen .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Entscheidungen trifft das System .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb trifft das System Entscheidungen .
LK[V]MF[SO]Q	sinan-vlight	3	4	Trifft das System Entscheidungen ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil das System Entscheidungen trifft .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Der Click stellt einen Antrag .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Einen Antrag stellt der Click .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb stellt der Click einen Antrag .
LK[V]MF[SO]Q	sinan-vlight	3	5	Stellt der Click einen Antrag ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil der Click einen Antrag stellt .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Der Chatbot stellt eine Frage .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Eine Frage stellt der Chatbot .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb stellt der Chatbot eine Frage .
LK[V]MF[SO]Q	sinan-vlight	3	5	Stellt der Chatbot eine Frage ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil der Chatbot eine Frage stellt .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Die Genehmigung erteilt einen Auftrag .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Einen Auftrag erteilt die Genehmigung .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb erteilt die Genehmigung einen Auftrag .
LK[V]MF[SO]Q	sinan-vlight	3	5	Erteilt die Genehmigung einen Auftrag ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil die Genehmigung einen Auftrag erteilt .
VF[S]LK[V]MF[O]	sinan-vlight	2	5	Die Themen spielen eine Rolle .
VF[O]LK[V]MF[S]	sinan-vlight	5	2	Eine Rolle spielen die Themen .
LK[V]MF[SO]	sinan-vlight	4	6	Deshalb spielen die Themen eine Rolle .
LK[V]MF[SO]Q	sinan-vlight	3	5	Spielen die Themen eine Rolle ?
MF[SO]VC[V]	sinan-vlight	3	5	Weil die Themen eine Rolle spielen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Wassermassen nehmen Rücksicht .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Rücksicht nehmen die Wassermassen .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb nehmen die Wassermassen Rücksicht .
LK[V]MF[SO]Q	sinan-vlight	3	4	Nehmen die Wassermassen Rücksicht ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Wassermassen Rücksicht nehmen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Faxgeräte nehmen Abschied .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Abschied nehmen die Faxgeräte .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb nehmen die Faxgeräte Abschied .
LK[V]MF[SO]Q	sinan-vlight	3	4	Nehmen die Faxgeräte Abschied ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Faxgeräte Abschied nehmen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Lebensumstände nehmen Einfluss .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Einfluss nehmen die Lebensumstände .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb nehmen die Lebensumstände Einfluss .
LK[V]MF[SO]Q	sinan-vlight	3	4	Nehmen die Lebensumstände Einfluss ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Lebensumstände Einfluss nehmen .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Der Reißverschluss leistet Widerstand .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Widerstand leistet der Reißverschluss .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb leistet der Reißverschluss Widerstand .
LK[V]MF[SO]Q	sinan-vlight	3	4	Leistet der Reißverschluss Widerstand ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil der Reißverschluss Widerstand leistet .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Die Bücher üben Kritik .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Kritik üben die Bücher .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb üben die Bücher Kritik .
LK[V]MF[SO]Q	sinan-vlight	3	4	Üben die Bücher Kritik ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil die Bücher Kritik üben .
VF[S]LK[V]MF[O]	sinan-vlight	2	4	Der Bericht bezieht Stellung .
VF[O]LK[V]MF[S]	sinan-vlight	4	1	Stellung bezieht der Bericht .
LK[V]MF[SO]	sinan-vlight	4	5	Deshalb bezieht der Bericht Stellung .
LK[V]MF[SO]Q	sinan-vlight	3	4	Bezieht der Bericht Stellung ?
MF[SO]VC[V]	sinan-vlight	3	4	Weil der Bericht Stellung bezieht .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Die Praxis macht einen Fehler .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Einen Fehler macht die Praxis .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb macht die Praxis einen Fehler .
LK[V]MF[SO]Q	sinst-vlight	3	5	Macht die Praxis einen Fehler ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil die Praxis einen Fehler macht .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Die Läden begehen ein Verbrechen .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Ein Verbrechen begehen die Läden .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb begehen die Läden ein Verbrechen .
LK[V]MF[SO]Q	sinst-vlight	3	5	Begehen die Läden ein Verbrechen ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil die Läden ein Verbrechen begehen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Das Landratsamt trifft Entscheidungen .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Entscheidungen trifft das Landratsamt .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb trifft das Landratsamt Entscheidungen .
LK[V]MF[SO]Q	sinst-vlight	3	4	Trifft das Landratsamt Entscheidungen ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil das Landratsamt Entscheidungen trifft .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Die Werbeagentur erteilt einen Auftrag .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Einen Auftrag erteilt die Werbeagentur .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb erteilt die Werbeagentur einen Auftrag .
LK[V]MF[SO]Q	sinst-vlight	3	5	Erteilt die Werbeagentur einen Auftrag ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil die Werbeagentur einen Auftrag erteilt .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Redaktion stellt Fragen .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Fragen stellt die Redaktion .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb stellt die Redaktion Fragen .
LK[V]MF[SO]Q	sinst-vlight	3	4	Stellt die Redaktion Fragen ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Redaktion Fragen stellt .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Der Salon stellt einen Antrag .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Einen Antrag stellt der Salon .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb stellt der Salon einen Antrag .
LK[V]MF[SO]Q	sinst-vlight	3	5	Stellt der Salon einen Antrag ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil der Salon einen Antrag stellt .
VF[S]LK[V]MF[O]	sinst-vlight	2	5	Die Dörfer spielen eine Rolle .
VF[O]LK[V]MF[S]	sinst-vlight	5	2	Eine Rolle spielen die Dörfer .
LK[V]MF[SO]	sinst-vlight	4	6	Deshalb spielen die Dörfer eine Rolle .
LK[V]MF[SO]Q	sinst-vlight	3	5	Spielen die Dörfer eine Rolle ?
MF[SO]VC[V]	sinst-vlight	3	5	Weil die Dörfer eine Rolle spielen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Seminare nehmen Rücksicht .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Rücksicht nehmen die Seminare .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb nehmen die Seminare Rücksicht .
LK[V]MF[SO]Q	sinst-vlight	3	4	Nehmen die Seminare Rücksicht ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Seminare Rücksicht nehmen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Gemeinden nehmen Abschied .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Abschied nehmen die Gemeinden .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb nehmen die Gemeinden Abschied .
LK[V]MF[SO]Q	sinst-vlight	3	4	Nehmen die Gemeinden Abschied ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Gemeinden Abschied nehmen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Schulen hegen Hoffnung .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Hoffnung hegen die Schulen .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb hegen die Schulen Hoffnung .
LK[V]MF[SO]Q	sinst-vlight	3	4	Hegen die Schulen Hoffnung ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Schulen Hoffnung hegen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Büros nehmen Einfluss .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Einfluss nehmen die Büros .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb nehmen die Büros Einfluss .
LK[V]MF[SO]Q	sinst-vlight	3	4	Nehmen die Büros Einfluss ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Büros Einfluss nehmen .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Kanzleien leisten Widerstand .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Widerstand leisten die Kanzleien .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb leisten die Kanzleien Widerstand .
LK[V]MF[SO]Q	sinst-vlight	3	4	Leisten die Kanzleien Widerstand ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Kanzleien Widerstand leisten .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Universitäten üben Kritik .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Kritik üben die Universitäten .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb üben die Universitäten Kritik .
LK[V]MF[SO]Q	sinst-vlight	3	4	Üben die Universitäten Kritik ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Universitäten Kritik üben .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Die Werkstätte treiben Sport .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Sport treiben die Werkstätte .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb treiben die Werkstätte Sport .
LK[V]MF[SO]Q	sinst-vlight	3	4	Treiben die Werkstätte Sport ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil die Werkstätte Sport treiben .
VF[S]LK[V]MF[O]	sinst-vlight	2	4	Der Konzern bezieht Stellung .
VF[O]LK[V]MF[S]	sinst-vlight	4	1	Stellung bezieht der Konzern .
LK[V]MF[SO]	sinst-vlight	4	5	Deshalb bezieht der Konzern Stellung .
LK[V]MF[SO]Q	sinst-vlight	3	4	Bezieht der Konzern Stellung ?
MF[SO]VC[V]	sinst-vlight	3	4	Weil der Konzern Stellung bezieht .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Daimler macht einen Fehler .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Einen Fehler macht Daimler .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb macht Daimler einen Fehler .
LK[V]MF[SO]Q	sname-vlight	2	4	Macht Daimler einen Fehler ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Daimler einen Fehler macht .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Siemens begeht Verbrechen .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Verbrechen begeht Siemens .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb begeht Siemens Verbrechen .
LK[V]MF[SO]Q	sname-vlight	2	3	Begeht Siemens Verbrechen ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Siemens Verbrechen begeht .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Harry trifft Entscheidungen .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Entscheidungen trifft Harry .
LK[V]MF[SO]	sname-vlight	3	4	Deshalb trifft Harry Entscheidungen .
LK[V]MF[SO]Q	sname-vlight	2	3	Trifft Harry Entscheidungen ?
MF[SO]VC[V]	sname-vlight	2	3	Weil Harry Entscheidungen trifft .
VF[S]LK[V]MF[O]	sname-vlight	1	4	Balazs erteilt einen Auftrag .
VF[O]LK[V]MF[S]	sname-vlight	4	2	Einen Auftrag erteilt Balazs .
LK[V]MF[SO]	sname-vlight	3	5	Deshalb erteilt Balazs einen Auftrag .
LK[V]MF[SO]Q	sname-vlight	2	4	Erteilt Balazs einen Auftrag ?
MF[SO]VC[V]	sname-vlight	2	4	Weil Balazs einen Auftrag erteilt .
VF[S]LK[V]MF[O]	sname-vlight	1	3	Clooney stellt Fragen .
VF[O]LK[V]MF[S]	sname-vlight	3	1	Fragen stellt Clooney .
